,fighter_name,Height,Weight,Reach,Stance,DOB
900,Lyoto Machida,"6' 1""",185 lbs.,"74""",Southpaw,"May 30, 1978"
901,Mac Danzig,"5' 8""",155 lbs.,"70""",Orthodox,"Jan 02, 1980"
902,Mackens Semerzier,"5' 9""",145 lbs.,"72""",Orthodox,"Nov 03, 1980"
903,Mackenzie Dern,"5' 4""",115 lbs.,"63""",Orthodox,"Mar 24, 1993"
904,Mads Burnell,"5' 8""",145 lbs.,"69""",Orthodox,"Mar 06, 1994"
905,Magnus Cedenblad,"6' 5""",185 lbs.,"79""",Orthodox,"Apr 10, 1982"
906,Magomed Ankalaev,"6' 3""",205 lbs.,"75""",Orthodox,"Jun 02, 1992"
907,Magomed Bibulatov,"5' 5""",125 lbs.,"65""",Orthodox,"Aug 22, 1988"
908,Magomed Mustafaev,"5' 8""",155 lbs.,"71""",Orthodox,"Aug 02, 1988"
909,Maia Stevenson,"5' 4""",115 lbs.,"62""",Orthodox,"Mar 19, 1982"
910,Mairbek Taisumov,"5' 9""",155 lbs.,"73""",Orthodox,"Aug 08, 1988"
911,Maki Pitolo,"5' 10""",185 lbs.,"72""",Orthodox,"Nov 24, 1990"
912,Makwan Amirkhani,"5' 10""",145 lbs.,"72""",Southpaw,"Nov 08, 1988"
913,Manny Bermudez,"5' 10""",135 lbs.,"71""",Orthodox,"Jul 16, 1994"
914,Manny Tapia,"5' 5""",135 lbs.,"67""",Orthodox,"Mar 14, 1981"
915,Manny Vazquez,"5' 10""",125 lbs.,"72""",Orthodox,"Nov 19, 1993"
916,Manuel Rodriguez,"5' 9""",170 lbs.,"68""",Orthodox,"Apr 25, 1985"
917,Manvel Gamburyan,"5' 5""",135 lbs.,"67""",Orthodox,"May 08, 1981"
918,Mara Romero Borella,"5' 6""",125 lbs.,"69""",Orthodox,"Jun 03, 1986"
919,Marc Diakiese,"5' 10""",155 lbs.,"73""",Orthodox,"Mar 16, 1993"
920,Marc-Andre Barriault,"6' 1""",185 lbs.,"74""",Orthodox,"Feb 18, 1990"
921,Marcel Fortuna,"6' 1""",205 lbs.,"74""",Orthodox,"Oct 22, 1985"
922,Marcelo Golm,"6' 3""",249 lbs.,"75""",Orthodox,"Sep 15, 1992"
923,Marcelo Guimaraes,"6' 0""",185 lbs.,"73""",Orthodox,"Jun 25, 1983"
924,Marcin Bandel,"5' 10""",155 lbs.,"70""",Orthodox,"Oct 10, 1989"
925,Marcin Held,"5' 9""",155 lbs.,"71""",Orthodox,"Jan 18, 1992"
926,Marcin Prachnio,"6' 3""",205 lbs.,"74""",Orthodox,"Jul 14, 1988"
927,Marcin Tybura,"6' 3""",249 lbs.,"78""",Orthodox,"Nov 09, 1985"
928,Marcio Alexandre Junior,"6' 0""",185 lbs.,"75""",Southpaw,"May 05, 1989"
929,Marco Beltran,"5' 8""",125 lbs.,"69""",Orthodox,"May 18, 1986"
930,Marcos Rogerio de Lima,"6' 1""",253 lbs.,"75""",Orthodox,"Jun 25, 1985"
931,Marcos Vinicius,"5' 9""",125 lbs.,"70""",Orthodox,"Dec 05, 1979"
932,Marcus Aurelio,"5' 10""",155 lbs.,"74""",Orthodox,"Aug 18, 1973"
933,Marcus Brimage,"5' 4""",135 lbs.,"71""",Southpaw,"Apr 06, 1985"
934,Marcus Davis,"5' 10""",170 lbs.,"70""",Southpaw,"Aug 24, 1973"
935,Marcus Hicks,"5' 6""",155 lbs.,"64""",Southpaw,"Nov 25, 1975"
936,Marcus LeVesseur,"5' 9""",155 lbs.,"70""",Southpaw,"Jul 17, 1982"
937,Marina Rodriguez,"5' 6""",115 lbs.,"65""",Orthodox,"Apr 29, 1987"
938,Mario Bautista,"5' 9""",135 lbs.,"72""",Switch,"Jul 01, 1993"
939,Mario Miranda,"6' 3""",185 lbs.,"74""",Orthodox,"Jul 12, 1979"
940,Marion Reneau,"5' 6""",135 lbs.,"68""",Orthodox,"Jun 20, 1977"
941,Mark Bocek,"5' 8""",155 lbs.,"75""",Orthodox,"Oct 24, 1981"
942,Mark Cherico,"5' 7""",145 lbs.,"69""",Orthodox,"May 12, 1986"
943,Mark Coleman,"6' 1""",205 lbs.,"75""",Orthodox,"Dec 20, 1964"
944,Mark De La Rosa,"5' 6""",135 lbs.,"65""",Orthodox,"Aug 31, 1994"
945,Mark Eddiva,"5' 8""",145 lbs.,"68""",Orthodox,"Feb 16, 1986"
946,Mark Godbeer,"6' 4""",240 lbs.,"77""",Orthodox,"Nov 22, 1983"
947,Mark Hominick,"5' 8""",145 lbs.,"68""",Orthodox,"Jul 22, 1982"
948,Mark Hunt,"5' 10""",265 lbs.,"72""",Orthodox,"Mar 23, 1974"
949,Mark Munoz,"6' 0""",185 lbs.,"72""",Orthodox,"Feb 09, 1978"
950,Markus Perez,"6' 1""",185 lbs.,"73""",Orthodox,"Jun 22, 1988"
951,Marlon Moraes,"5' 6""",135 lbs.,"67""",Orthodox,"Apr 26, 1988"
952,Marlon Vera,"5' 8""",135 lbs.,"70""",Switch,"Dec 02, 1992"
953,Martin Bravo,"5' 8""",145 lbs.,"71""",Southpaw,"Sep 21, 1993"
954,Martin Buschkamp,"5' 9""",145 lbs.,"70""",Orthodox,"Jan 06, 1991"
955,Martin Day,"5' 10""",135 lbs.,"73""",Orthodox,"Nov 10, 1988"
956,Martin Kampmann,"6' 0""",170 lbs.,"72""",Orthodox,"Apr 17, 1982"
957,Marvin Eastman,"5' 9""",185 lbs.,"73""",Orthodox,"Jun 08, 1971"
958,Marvin Vettori,"6' 0""",185 lbs.,"74""",Southpaw,"Sep 20, 1993"
959,Maryna Moroz,"5' 7""",125 lbs.,"67""",Orthodox,"Sep 08, 1991"
960,Masanori Kanehara,"5' 7""",135 lbs.,"67""",Orthodox,"Nov 19, 1982"
961,Masio Fullen,"5' 10""",145 lbs.,"70""",Orthodox,"Oct 06, 1986"
962,Mats Nilsson,"6' 1""",170 lbs.,"74""",Orthodox,"Dec 05, 1983"
963,Matt Arroyo,"5' 10""",170 lbs.,"72""",Orthodox,"Sep 01, 1982"
964,Matt Bessette,"5' 10""",145 lbs.,"70""",Orthodox,"Dec 28, 1984"
965,Matt Brown,"6' 0""",170 lbs.,"75""",Orthodox,"Jan 10, 1981"
966,Matt Dwyer,"6' 4""",170 lbs.,"76""",Orthodox,"Dec 17, 1989"
967,Matt Frevola,"5' 9""",155 lbs.,"71""",Orthodox,"Jun 11, 1990"
968,Matt Grice,"5' 8""",145 lbs.,"70""",Orthodox,"Jul 29, 1981"
969,Matt Hamill,"6' 1""",205 lbs.,"76""",Orthodox,"Oct 05, 1976"
970,Matt Hobar,"5' 10""",135 lbs.,"70""",Southpaw,"Jan 07, 1987"
971,Matt Hughes,"5' 9""",170 lbs.,"73""",Switch,"Oct 13, 1973"
972,Matt Lindland,"6' 0""",185 lbs.,"74""",Southpaw,"May 17, 1970"
973,Matt Mitrione,"6' 3""",265 lbs.,"79""",Switch,"Jul 15, 1978"
974,Matt Sayles,"5' 7""",145 lbs.,"68""",Orthodox,"Feb 21, 1994"
975,Matt Schnell,"5' 8""",135 lbs.,"70""",Orthodox,"Jan 15, 1990"
976,Matt Serra,"5' 6""",170 lbs.,"68""",Orthodox,"Jun 02, 1974"
977,Matt Wiman,"5' 10""",155 lbs.,"68""",Orthodox,"Sep 19, 1983"
978,Matthew Lopez,"5' 7""",135 lbs.,"69""",Southpaw,"Jan 21, 1987"
979,Matthew Riddle,"6' 1""",170 lbs.,"74""",Southpaw,"Jan 14, 1986"
980,Mauricio Rua,"6' 1""",205 lbs.,"76""",Orthodox,"Nov 25, 1981"
981,Max Griffin,"5' 11""",170 lbs.,"76""",Orthodox,"Nov 29, 1985"
982,Max Holloway,"5' 11""",155 lbs.,"69""",Orthodox,"Dec 04, 1991"
983,Maximo Blanco,"5' 8""",145 lbs.,"71""",Orthodox,"Oct 16, 1983"
984,Maycee Barber,"5' 5""",125 lbs.,"65""",Switch,"May 18, 1998"
985,Megan Anderson,"6' 0""",145 lbs.,"72""",Orthodox,"Feb 11, 1990"
986,Mehdi Baghdad,"6' 1""",155 lbs.,"75""",Orthodox,"Apr 13, 1985"
987,Melvin Guillard,"5' 9""",155 lbs.,"68""",Orthodox,"Mar 30, 1983"
988,Merab Dvalishvili,"5' 6""",135 lbs.,"68""",Orthodox,"Jan 10, 1991"
989,Michael Bisping,"6' 1""",185 lbs.,"75""",Orthodox,"Feb 28, 1979"
990,Michael Chiesa,"6' 1""",170 lbs.,"75""",Southpaw,"Dec 07, 1987"
991,Michael Cora,"6' 1""",170 lbs.,"77""",Southpaw,"Aug 24, 1989"
992,Michael Johnson,"5' 10""",145 lbs.,"73""",Southpaw,"Jun 04, 1986"
993,Michael Kuiper,"6' 0""",185 lbs.,"73""",Orthodox,"Jun 07, 1989"
994,Michael Lombardo,"6' 0""",185 lbs.,"72""",Orthodox,"Apr 03, 1990"
995,Michael McBride,"6' 1""",155 lbs.,"75""",Orthodox,"Mar 09, 1986"
996,Michael McDonald,"5' 9""",135 lbs.,"70""",Orthodox,"Jan 15, 1991"
997,Michael Trizano,"5' 11""",155 lbs.,"71""",Orthodox,"Dec 31, 1991"
998,Michal Oleksiejczuk,"6' 0""",205 lbs.,"74""",Southpaw,"Feb 22, 1995"
999,Michel Pereira,"6' 1""",170 lbs.,"73""",Orthodox,"Oct 06, 1993"
1000,Michel Prazeres,"5' 6""",170 lbs.,"67""",Orthodox,"Jul 25, 1981"
1001,Michel Quinones,"5' 10""",155 lbs.,"73""",Orthodox,"Dec 22, 1984"
1002,Michelle Waterson,"5' 3""",115 lbs.,"62""",Orthodox,"Jan 06, 1986"
1003,Michihiro Omigawa,"5' 6""",145 lbs.,"68""",Orthodox,"Dec 19, 1975"
1004,Michinori Tanaka,"5' 5""",135 lbs.,"67""",Orthodox,"Oct 04, 1990"
1005,Mickael Lebout,"5' 11""",155 lbs.,"73""",Orthodox,"Aug 16, 1987"
1006,Mickey Gall,"6' 2""",170 lbs.,"74""",Switch,"Jan 22, 1992"
1007,Miesha Tate,"5' 6""",135 lbs.,"65""",Orthodox,"Aug 18, 1986"
1008,Miguel Baeza,"6' 2""",170 lbs.,"74""",Orthodox,"Aug 23, 1992"
1009,Miguel Torres,"5' 9""",135 lbs.,"76""",Orthodox,"Jan 18, 1981"
1010,Mike Brown,"5' 6""",145 lbs.,"70""",Orthodox,"Sep 08, 1975"
1011,Mike Budnik,"5' 9""",145 lbs.,"68""",Orthodox,"Aug 08, 1974"
1012,Mike Davis,"6' 0""",155 lbs.,"72""",Orthodox,"Oct 07, 1992"
1013,Mike Easton,"5' 6""",135 lbs.,"70""",Southpaw,"Jan 25, 1984"
1014,Mike Grundy,"5' 7""",145 lbs.,"72""",Orthodox,"Jan 03, 1987"
1015,Mike Guymon,"6' 0""",170 lbs.,"74""",Orthodox,"Sep 17, 1974"
1016,Mike Kyle,"6' 4""",205 lbs.,"77""",Orthodox,"Mar 31, 1980"
1017,Mike Massenzio,"6' 2""",185 lbs.,"73""",Southpaw,"Nov 01, 1982"
1018,Mike Perry,"5' 10""",170 lbs.,"71""",Orthodox,"Sep 15, 1991"
1019,Mike Pierce,"5' 8""",170 lbs.,"70""",Orthodox,"Sep 01, 1980"
1020,Mike Pyle,"6' 0""",170 lbs.,"74""",Orthodox,"Sep 18, 1975"
1021,Mike Rhodes,"6' 1""",170 lbs.,"74""",Orthodox,"Dec 04, 1989"
1022,Mike Ricci,"6' 0""",155 lbs.,"77""",Southpaw,"Mar 18, 1986"
1023,Mike Rio,"5' 10""",155 lbs.,"71""",Orthodox,"Jul 06, 1981"
1024,Mike Rodriguez,"6' 4""",205 lbs.,"82""",Southpaw,"Nov 28, 1988"
1025,Mike Russow,"6' 1""",255 lbs.,"73""",Orthodox,"Sep 11, 1976"
1026,Mike Santiago,"5' 10""",145 lbs.,"69""",Orthodox,"Jul 28, 1989"
1027,Mike Swick,"6' 1""",170 lbs.,"77""",Orthodox,"Jun 19, 1979"
1028,Mike de la Torre,"5' 11""",145 lbs.,"71""",Orthodox,"Sep 22, 1986"
1029,Milana Dudieva,"5' 3""",135 lbs.,"61""",Orthodox,"Aug 04, 1989"
1030,Miles Johns,"5' 7""",135 lbs.,"66""",Orthodox,"Mar 30, 1994"
1031,Milton Vieira,"6' 0""",145 lbs.,"72""",Orthodox,"Oct 04, 1978"
1032,Minotauro Nogueira,"6' 3""",240 lbs.,"77""",Orthodox,"Jun 02, 1976"
1033,Mirko Cro Cop,"6' 2""",230 lbs.,"73""",Southpaw,"Sep 10, 1974"
1034,Mirsad Bektic,"5' 8""",145 lbs.,"70""",Orthodox,"Feb 16, 1991"
1035,Misha Cirkunov,"6' 3""",205 lbs.,"77""",Orthodox,"Feb 27, 1987"
1036,Mitch Clarke,"5' 10""",155 lbs.,"73""",Orthodox,"Nov 24, 1985"
1037,Mitch Gagnon,"5' 5""",135 lbs.,"65""",Southpaw,"Oct 10, 1984"
1038,Mizuto Hirota,"5' 7""",155 lbs.,"67""",Orthodox,"May 05, 1981"
1039,Molly McCann,"5' 4""",125 lbs.,"62""",Orthodox,"May 04, 1990"
1040,Montel Jackson,"5' 10""",135 lbs.,"75""",Southpaw,"Apr 24, 1992"
1041,Mostapha Al-Turk,"6' 2""",245 lbs.,"77""",Orthodox,"Jul 14, 1973"
1042,Motonobu Tezuka,"5' 7""",135 lbs.,"66""",Southpaw,"Aug 29, 1987"
1043,Movsar Evloev,"5' 7""",145 lbs.,"72""",Orthodox,"Feb 11, 1994"
1044,Muhammed Lawal,"6' 0""",205 lbs.,"78""",Southpaw,"Jan 11, 1981"
1045,Muslim Salikhov,"5' 11""",170 lbs.,"70""",Orthodox,"Jun 09, 1984"
1046,Myles Jury,"5' 10""",145 lbs.,"73""",Orthodox,"Oct 31, 1988"
1047,Nad Narimani,"5' 8""",145 lbs.,"70""",Orthodox,"Apr 14, 1987"
1048,Nadia Kassem,"5' 5""",125 lbs.,"66""",Southpaw,"Nov 15, 1995"
1049,Nah-Shon Burrell,"5' 11""",170 lbs.,"73""",Orthodox,"Feb 05, 1990"
1050,Nam Phan,"5' 6""",135 lbs.,"70""",Orthodox,"Mar 13, 1983"
1051,Naoki Inoue,"5' 9""",125 lbs.,"71""",Orthodox,"Jun 14, 1997"
1052,Naoyuki Kotani,"5' 8""",155 lbs.,"66""",Southpaw,"Dec 08, 1981"
1053,Nasrat Haqparast,"5' 10""",155 lbs.,"72""",Southpaw,"Aug 22, 1995"
1054,Nate Diaz,"6' 0""",170 lbs.,"76""",Southpaw,"Apr 16, 1985"
1055,Nate Marquardt,"6' 0""",185 lbs.,"74""",Orthodox,"Apr 20, 1979"
1056,Nate Mohr,"5' 9""",155 lbs.,"72""",Orthodox,"Mar 03, 1983"
1057,Nate Quarry,"6' 0""",185 lbs.,"72""",Open Stance,"Mar 18, 1972"
1058,Nathan Coy,"5' 10""",170 lbs.,"69""",Southpaw,"Jul 24, 1978"
1059,Nathaniel Wood,"5' 6""",135 lbs.,"69""",Orthodox,"May 08, 1993"
1060,Neil Magny,"6' 3""",170 lbs.,"80""",Orthodox,"Aug 03, 1987"
1061,Neil Seery,"5' 4""",125 lbs.,"64""",Orthodox,"Aug 30, 1979"
1062,Nicco Montano,"5' 5""",125 lbs.,"65""",Southpaw,"Dec 16, 1988"
1063,Nick Catone,"6' 0""",185 lbs.,"72""",Southpaw,"Sep 01, 1981"
1064,Nick Diaz,"6' 1""",185 lbs.,"76""",Southpaw,"Aug 02, 1983"
1065,Nick Hein,"5' 6""",155 lbs.,"66""",Southpaw,"Apr 24, 1984"
1066,Nick Newell,"5' 10""",155 lbs.,"74""",Southpaw,"Mar 17, 1986"
1067,Nick Osipczak,"6' 2""",170 lbs.,"76""",Orthodox,"Dec 30, 1984"
1068,Nick Pace,"5' 7""",135 lbs.,"68""",Orthodox,"Apr 17, 1987"
1069,Nick Penner,"6' 4""",205 lbs.,"77""",Southpaw,"Mar 26, 1980"
1070,Nick Ring,"6' 0""",185 lbs.,"74""",Southpaw,"Feb 10, 1979"
1071,Nick Roehrick,"6' 2""",205 lbs.,"75""",Orthodox,"Jul 06, 1987"
1072,Nick Thompson,"6' 1""",170 lbs.,"74""",Orthodox,"Jun 23, 1981"
1073,Nick Urso,"5' 6""",125 lbs.,"66""",Southpaw,"Sep 26, 1985"
1074,Nico Musoke,"6' 0""",170 lbs.,"75""",Orthodox,"Apr 05, 1986"
1075,Nicolae Negumereanu,"6' 0""",205 lbs.,"78""",Orthodox,"Sep 04, 1994"
1076,Nicolas Dalby,"5' 11""",170 lbs.,"74""",Orthodox,"Nov 16, 1984"
1077,Nik Lentz,"5' 8""",155 lbs.,"68""",Orthodox,"Aug 13, 1984"
1078,Nikita Krylov,"6' 3""",205 lbs.,"77""",Orthodox,"Mar 07, 1992"
1079,Niklas Backstrom,"6' 1""",145 lbs.,"74""",Orthodox,"Aug 22, 1989"
1080,Niko Price,"6' 0""",170 lbs.,"76""",Orthodox,"Sep 29, 1989"
1081,Nina Ansaroff,"5' 5""",115 lbs.,"64""",Orthodox,"Dec 03, 1985"
1082,Ning Guangyou,"5' 4""",145 lbs.,"64""",Southpaw,"Dec 15, 1981"
1083,Noad Lahat,"5' 9""",145 lbs.,"69""",Orthodox,"Jun 08, 1984"
1084,Nolan Ticman,"5' 6""",125 lbs.,"69""",Orthodox,"May 17, 1988"
1085,Nordine Taleb,"6' 1""",170 lbs.,"74""",Orthodox,"Jun 10, 1981"
1086,Norifumi Yamamoto,"5' 4""",135 lbs.,"66""",Southpaw,"Mar 15, 1977"
1087,Oli Thompson,"6' 1""",242 lbs.,"75""",Orthodox,"Jan 02, 1980"
1088,Oliver Enkamp,"6' 0""",170 lbs.,"77""",Switch,"Aug 10, 1991"
1089,Olivier Aubin-Mercier,"5' 9""",155 lbs.,"70""",Southpaw,"Feb 23, 1989"
1090,Oluwale Bamgbose,"5' 11""",185 lbs.,"78""",Switch,"Aug 04, 1987"
1091,Omari Akhmedov,"6' 0""",185 lbs.,"73""",Orthodox,"Oct 12, 1987"
1092,Oskar Piechota,"6' 0""",185 lbs.,"76""",Southpaw,"Jan 24, 1990"
1093,Ovince Saint Preux,"6' 3""",205 lbs.,"80""",Southpaw,"Apr 08, 1983"
1094,Pablo Garza,"6' 1""",145 lbs.,"73""",Orthodox,"Sep 16, 1983"
1095,Paddy Holohan,"5' 10""",125 lbs.,"69""",Orthodox,"May 03, 1988"
1096,Paige VanZant,"5' 4""",115 lbs.,"65""",Orthodox,"Mar 26, 1994"
1097,Papy Abedi,"5' 11""",185 lbs.,"74""",Southpaw,"Jun 30, 1978"
1098,Pascal Krauss,"6' 1""",170 lbs.,"72""",Orthodox,"Apr 19, 1987"
1099,Pat Barry,"5' 11""",235 lbs.,"74""",Orthodox,"Jul 07, 1979"
1100,Pat Healy,"6' 0""",155 lbs.,"74""",Orthodox,"Jul 20, 1983"
1101,Pat Schilling,"5' 8""",145 lbs.,"69""",Orthodox,"Aug 28, 1988"
1102,Patrick Cote,"5' 11""",170 lbs.,"71""",Orthodox,"Feb 29, 1980"
1103,Patrick Cummins,"6' 2""",205 lbs.,"76""",Orthodox,"Nov 16, 1980"
1104,Patrick Williams,"5' 8""",135 lbs.,"73""",Orthodox,"Sep 07, 1981"
1105,Paul Buentello,"6' 2""",245 lbs.,"77""",Orthodox,"Jan 16, 1974"
1106,Paul Craig,"6' 3""",205 lbs.,"76""",Orthodox,"Nov 27, 1987"
1107,Paul Daley,"5' 9""",170 lbs.,"76""",Orthodox,"Feb 21, 1983"
1108,Paul Felder,"5' 11""",155 lbs.,"70""",Orthodox,"Apr 25, 1984"
1109,Paul Kelly,"5' 9""",155 lbs.,"70""",Orthodox,"Sep 12, 1984"
1110,Paul Redmond,"5' 10""",145 lbs.,"70""",Orthodox,"Oct 20, 1986"
1111,Paul Sass,"6' 0""",155 lbs.,"73""",Orthodox,"Aug 04, 1988"
1112,Paul Taylor,"6' 0""",155 lbs.,"72""",Orthodox,"Dec 15, 1979"
1113,Paulo Thiago,"5' 11""",170 lbs.,"73""",Orthodox,"Jan 25, 1981"
1114,Pawel Pawlak,"6' 0""",170 lbs.,"73""",Orthodox,"Feb 08, 1989"
1115,Pearl Gonzalez,"5' 4""",115 lbs.,"68""",Orthodox,"Aug 12, 1986"
1116,Pedro Munhoz,"5' 6""",135 lbs.,"65""",Orthodox,"Sep 07, 1986"
1117,Pete Sell,"5' 11""",170 lbs.,"75""",Orthodox,"Aug 05, 1982"
1118,Peter Petties,"5' 11""",145 lbs.,"72""",Southpaw,"Dec 20, 1990"
1119,Peter Sobotta,"6' 0""",170 lbs.,"75""",Southpaw,"Jan 11, 1987"
1120,Petr Yan,"5' 7""",135 lbs.,"67""",Switch,"Feb 11, 1993"
1121,Phil Baroni,"5' 9""",170 lbs.,"72""",Orthodox,"Apr 16, 1976"
1122,Phil Davis,"6' 2""",205 lbs.,"79""",Orthodox,"Sep 25, 1984"
1123,Phil Harris,"5' 4""",125 lbs.,"64""",Orthodox,"Sep 04, 1983"
1124,Phil Hawes,"6' 1""",185 lbs.,"70""",Orthodox,"Jan 08, 1989"
1125,Philip De Fries,"6' 5""",250 lbs.,"82""",Orthodox,"Apr 21, 1986"
1126,Phillipe Nover,"5' 9""",145 lbs.,"72""",Orthodox,"Feb 03, 1984"
1127,Pietro Menga,"5' 7""",125 lbs.,"68""",Southpaw,"Feb 15, 1988"
1128,Piotr Hallmann,"5' 9""",155 lbs.,"71""",Orthodox,"Aug 25, 1987"
1129,Poliana Botelho,"5' 8""",115 lbs.,"67""",Orthodox,"Dec 15, 1988"
1130,Polyana Viana,"5' 5""",115 lbs.,"67""",Orthodox,"Jun 14, 1992"
1131,Priscila Cachoeira,"5' 7""",125 lbs.,"65""",Orthodox,"Aug 19, 1988"
1132,Punahele Soriano,"5' 11""",185 lbs.,"72""",Southpaw,"Nov 22, 1992"
1133,Quinn Mulhern,"6' 3""",155 lbs.,"76""",Orthodox,"Sep 20, 1984"
1134,Rachael Ostovich,"5' 3""",125 lbs.,"62""",Orthodox,"Feb 25, 1991"
1135,Rafael Dos Anjos,"5' 8""",170 lbs.,"70""",Southpaw,"Oct 26, 1984"
1136,Rafael Feijao,"6' 1""",205 lbs.,"73""",Orthodox,"Apr 14, 1980"
1137,Rafael Fiziev,"5' 8""",155 lbs.,"71""",Switch,"Mar 05, 1993"
1138,Rafael Natal,"6' 0""",185 lbs.,"76""",Orthodox,"Dec 25, 1982"
1139,Rafael Rebello,"5' 5""",135 lbs.,"67""",Orthodox,"Oct 16, 1980"
1140,Rafaello Oliveira,"5' 8""",155 lbs.,"71""",Orthodox,"Jan 26, 1982"
1141,Ramazan Emeev,"5' 10""",170 lbs.,"76""",Southpaw,"May 23, 1987"
1142,Rameau Thierry Sokoudjou,"5' 10""",205 lbs.,"78""",Orthodox,"Apr 18, 1984"
1143,Ramiz Brahimaj,"5' 10""",170 lbs.,"73""",Orthodox,"Nov 17, 1992"
1144,Rampage Jackson,"6' 1""",205 lbs.,"73""",Orthodox,"Jun 20, 1978"
1145,Ramsey Nijem,"5' 11""",155 lbs.,"75""",Orthodox,"Apr 01, 1988"
1146,Randa Markos,"5' 4""",115 lbs.,"63""",Orthodox,"Aug 10, 1985"
1147,Randall Wallace,"5' 11""",185 lbs.,"73""",Orthodox,"Mar 01, 1989"
1148,Randy Brown,"6' 3""",170 lbs.,"78""",Orthodox,"Jul 08, 1990"
1149,Randy Costa,"5' 9""",135 lbs.,"73""",Switch,"Jul 06, 1994"
1150,Randy Couture,"6' 1""",205 lbs.,"75""",Orthodox,"Jun 22, 1963"
1151,Rani Yahya,"5' 6""",135 lbs.,"67""",Orthodox,"Sep 12, 1984"
1152,Raoni Barcelos,"5' 7""",135 lbs.,"67""",Orthodox,"May 01, 1987"
1153,Raphael Assuncao,"5' 5""",135 lbs.,"66""",Orthodox,"Jul 19, 1982"
1154,Raquel Pennington,"5' 7""",135 lbs.,"67""",Orthodox,"Sep 05, 1988"
1155,Rashad Coulter,"5' 11""",205 lbs.,"76""",Orthodox,"Nov 27, 1981"
1156,Rashad Evans,"6' 0""",205 lbs.,"75""",Orthodox,"Sep 25, 1979"
1157,Rashid Magomedov,"5' 9""",155 lbs.,"70""",Orthodox,"Nov 29, 1984"
1158,Raulian Paiva,"5' 8""",125 lbs.,"69""",Orthodox,"Oct 17, 1995"
1159,Ray Borg,"5' 4""",135 lbs.,"63""",Orthodox,"Aug 04, 1993"
1160,Renan Barao,"5' 6""",135 lbs.,"70""",Orthodox,"Jan 31, 1987"
1161,Renato Moicano,"5' 11""",145 lbs.,"72""",Orthodox,"May 21, 1989"
1162,Renato Sobral,"6' 1""",205 lbs.,"75""",Orthodox,"Sep 07, 1975"
1163,Renee Forte,"5' 7""",155 lbs.,"71""",Orthodox,"Mar 27, 1987"
1164,Reuben Duran,"5' 7""",135 lbs.,"69""",Orthodox,"Jul 02, 1983"
1165,Reza Madadi,"5' 11""",155 lbs.,"72""",Orthodox,"Jun 20, 1978"
1166,Ricardo Abreu,"5' 11""",185 lbs.,"73""",Orthodox,"Apr 27, 1984"
1167,Ricardo Almeida,"6' 0""",170 lbs.,"74""",Orthodox,"Nov 29, 1976"
1168,Ricardo Funch,"5' 10""",170 lbs.,"76""",Southpaw,"Aug 14, 1980"
1169,Ricardo Lamas,"5' 8""",145 lbs.,"71""",Orthodox,"May 21, 1982"
1170,Ricardo Ramos,"5' 9""",135 lbs.,"72""",Orthodox,"Aug 01, 1995"
1171,Ricardo Romero,"6' 0""",205 lbs.,"76""",Orthodox,"Apr 15, 1978"
1172,Rich Attonito,"5' 10""",170 lbs.,"72""",Orthodox,"Jun 16, 1977"
1173,Rich Clementi,"5' 9""",155 lbs.,"72""",Southpaw,"Mar 31, 1976"
1174,Rich Franklin,"6' 1""",185 lbs.,"75""",Southpaw,"Oct 05, 1974"
1175,Richard Odoms,"6' 5""",265 lbs.,"82""",Orthodox,"May 08, 1975"
1176,Richardson Moreira,"6' 2""",185 lbs.,"72""",Orthodox,"Mar 31, 1984"
1177,Richie Santiago,"5' 7""",135 lbs.,"67""",Southpaw,"Oct 10, 1992"
1178,Richie Smullen,"5' 9""",155 lbs.,"68""",Orthodox,"Aug 17, 1991"
1179,Richie Vaculik,"5' 6""",125 lbs.,"69""",Orthodox,"Jun 19, 1983"
1180,Rick Glenn,"6' 0""",145 lbs.,"70""",Southpaw,"Apr 12, 1989"
1181,Rick Story,"5' 9""",170 lbs.,"71""",Southpaw,"Aug 28, 1984"
1182,Ricky Rainey,"6' 1""",170 lbs.,"77""",Switch,"Jun 29, 1983"
1183,Ricky Simon,"5' 6""",135 lbs.,"69""",Orthodox,"Aug 31, 1992"
1184,Ricky Turcios,"5' 9""",135 lbs.,"71""",Orthodox,"Jun 05, 1993"
1185,Rico DiSciullo,"5' 8""",135 lbs.,"71""",Orthodox,"Oct 12, 1986"
1186,Riki Fukuda,"6' 0""",185 lbs.,"73""",Southpaw,"Jan 06, 1981"
1187,Rilley Dutro,"5' 8""",125 lbs.,"70""",Orthodox,"Sep 03, 1987"
1188,Rin Nakai,"5' 1""",135 lbs.,"60""",Orthodox,"Oct 22, 1986"
1189,Roan Carneiro,"5' 11""",170 lbs.,"74""",Orthodox,"Jun 02, 1978"
1190,Rob Emerson,"5' 9""",155 lbs.,"70""",Orthodox,"Jul 30, 1981"
1191,Rob Font,"5' 8""",135 lbs.,"71""",Orthodox,"Jun 25, 1987"
1192,Rob Kimmons,"5' 10""",185 lbs.,"73""",Orthodox,"Jan 30, 1981"
1193,Rob MacDonald,"6' 3""",205 lbs.,"78""",Orthodox,"Sep 05, 1978"
1194,Rob McCullough,"5' 9""",155 lbs.,"69""",Orthodox,"May 26, 1977"
