,fighter_name,Height,Weight,Reach,Stance,DOB
2556,Rafael Natal,"6' 0""",185 lbs.,"76""",Orthodox,"Dec 25, 1982"
2557,Rafael Rebello,"5' 5""",135 lbs.,"67""",Orthodox,"Oct 16, 1980"
2558,Rafael Rios,"5' 7""",150 lbs.,"71""",Orthodox,"Mar 20, 1985"
2559,Rafael Silva,"5' 7""",135 lbs.,"71""",Orthodox,"Mar 20, 1985"
2560,Rafaello Oliveira,"5' 8""",155 lbs.,"71""",Orthodox,"Jan 26, 1982"
2561,Rainy Martinez,"6' 0""",199 lbs.,"76""",Orthodox,"Oct 07, 1986"
2562,Raja Shippen,"5' 6""",145 lbs.,"76""",Orthodox,"Oct 07, 1986"
2563,Ralek Gracie,"6' 2""",210 lbs.,"76""",Orthodox,"Oct 04, 1985"
2564,Ralph Dillon,"6' 2""",205 lbs.,"76""",Orthodox,"May 23, 1987"
2565,Ralph Gracie,"5' 9""",183 lbs.,"76""",Orthodox,"May 23, 1987"
2566,Ramazan Emeev,"5' 10""",170 lbs.,"76""",Southpaw,"May 23, 1987"
2567,Ramazan Kuramagomedov,"6' 0""",170 lbs.,"78""",Orthodox,"Apr 18, 1984"
2568,Rameau Thierry Sokoudjou,"5' 10""",205 lbs.,"78""",Orthodox,"Apr 18, 1984"
2569,Ramiz Brahimaj,"5' 10""",170 lbs.,"73""",Orthodox,"Nov 17, 1992"
2570,Rampage Jackson,"6' 1""",205 lbs.,"73""",Orthodox,"Jun 20, 1978"
2571,Ramsey Nijem,"5' 11""",155 lbs.,"75""",Orthodox,"Apr 01, 1988"
2572,Randa Markos,"5' 4""",115 lbs.,"63""",Orthodox,"Aug 10, 1985"
2573,Randall Wallace,"5' 11""",185 lbs.,"73""",Orthodox,"Mar 01, 1989"
2574,Randy Brown,"6' 3""",170 lbs.,"78""",Orthodox,"Jul 08, 1990"
2575,Randy Costa,"5' 9""",135 lbs.,"73""",Switch,"Jul 06, 1994"
2576,Randy Couture,"6' 1""",205 lbs.,"75""",Orthodox,"Jun 22, 1963"
2577,Rani Yahya,"5' 6""",135 lbs.,"67""",Orthodox,"Sep 12, 1984"
2578,Raoni Barcelos,"5' 7""",135 lbs.,"67""",Orthodox,"May 01, 1987"
2579,Raou Raou,"5' 8""",195 lbs.,"66""",Orthodox,"Jul 19, 1982"
2580,Raphael Assuncao,"5' 5""",135 lbs.,"66""",Orthodox,"Jul 19, 1982"
2581,Raphael Butler,"6' 3""",261 lbs.,"67""",Orthodox,"Jan 04, 1984"
2582,Raphael Pessoa,"6' 4""",247 lbs.,"67""",Orthodox,"Mar 09, 1989"
2583,Raquel Pa'aluhi,"5' 7""",135 lbs.,"67""",Orthodox,"Sep 05, 1988"
2584,Raquel Pennington,"5' 7""",135 lbs.,"67""",Orthodox,"Sep 05, 1988"
2585,Rashad Coulter,"5' 11""",205 lbs.,"76""",Orthodox,"Nov 27, 1981"
2586,Rashad Evans,"6' 0""",205 lbs.,"75""",Orthodox,"Sep 25, 1979"
2587,Rashard Lovelace,"5' 9""",155 lbs.,"70""",Orthodox,"Nov 29, 1984"
2588,Rashid Magomedov,"5' 9""",155 lbs.,"70""",Orthodox,"Nov 29, 1984"
2589,Raul Castillo,"5' 11""",185 lbs.,"69""",Orthodox,"Oct 17, 1995"
2590,Raul Sandoval,"5' 8""",130 lbs.,"69""",Orthodox,"Oct 17, 1995"
2591,Raulian Paiva,"5' 8""",125 lbs.,"69""",Orthodox,"Oct 17, 1995"
2592,Ray Borg,"5' 4""",135 lbs.,"63""",Orthodox,"Aug 04, 1993"
2593,Ray Perales,"5' 10""",170 lbs.,"65""",Orthodox,"Feb 15, 1971"
2594,Ray Routh,"5' 8""",185 lbs.,"65""",Orthodox,"Feb 15, 1971"
2595,Ray Sefo,"6' 0""",240 lbs.,"65""",Orthodox,"Feb 15, 1971"
2596,Ray Seraille,"6' 3""",246 lbs.,"65""",Orthodox,"Jul 14, 1985"
2597,Ray Sloan,"6' 1""",205 lbs.,"65""",Orthodox,"Jul 14, 1985"
2598,Ray Steinbeiss,"5' 11""",170 lbs.,"65""",Orthodox,"Sep 12, 1979"
2599,Ray Wizard,"6' 2""",185 lbs.,"65""",Southpaw,"May 14, 1982"
2600,Raymond Daniels,"6' 2""",185 lbs.,"65""",Southpaw,"May 14, 1982"
2601,Razak Al-Hassan,"6' 2""",205 lbs.,"65""",Orthodox,"May 14, 1982"
2602,Reese Andy,"6' 0""",205 lbs.,"65""",Orthodox,"Mar 31, 1973"
2603,Reginaldo Vieira,"5' 7""",135 lbs.,"65""",Southpaw,"Nov 26, 1982"
2604,Remco Pardoel,"6' 3""",260 lbs.,"70""",Southpaw,"Jan 31, 1987"
2605,Remo Cardarelli,"5' 6""",135 lbs.,"70""",Orthodox,"Jan 31, 1987"
2606,Renan Barao,"5' 6""",135 lbs.,"70""",Orthodox,"Jan 31, 1987"
2607,Renato Moicano,"5' 11""",145 lbs.,"72""",Orthodox,"May 21, 1989"
2608,Renato Sobral,"6' 1""",205 lbs.,"75""",Orthodox,"Sep 07, 1975"
2609,Renato Verissimo,"6' 1""",170 lbs.,"71""",Orthodox,"Aug 03, 1973"
2610,Rene Kronvold,"5' 8""",170 lbs.,"71""",Orthodox,"Mar 27, 1987"
2611,Renee Forte,"5' 7""",155 lbs.,"71""",Orthodox,"Mar 27, 1987"
2612,Renzo Gracie,"5' 10""",185 lbs.,"69""",Orthodox,"Mar 11, 1967"
2613,Reuben Duran,"5' 7""",135 lbs.,"69""",Orthodox,"Jul 02, 1983"
2614,Rex Holman,"6' 3""",205 lbs.,"72""",Southpaw,"Jan 01, 1982"
2615,Rex Richards,"6' 5""",265 lbs.,"72""",Orthodox,"Jan 01, 1982"
2616,Reynaldo Trujillo,"5' 9""",155 lbs.,"72""",Orthodox,"Jan 01, 1982"
2617,Reza Madadi,"5' 11""",155 lbs.,"72""",Orthodox,"Jun 20, 1978"
2618,Reza Nasri,"5' 11""",205 lbs.,"73""",Orthodox,"Apr 27, 1984"
2619,Rhadi Ferguson,"5' 7""",205 lbs.,"73""",Orthodox,"Apr 27, 1984"
2620,Ricardo Abreu,"5' 11""",185 lbs.,"73""",Orthodox,"Apr 27, 1984"
2621,Ricardo Almeida,"6' 0""",170 lbs.,"74""",Orthodox,"Nov 29, 1976"
2622,Ricardo Arona,"5' 11""",205 lbs.,"76""",Orthodox,"Jul 17, 1978"
2623,Ricardo Barros,"6' 1""",205 lbs.,"76""",Southpaw,"Mar 22, 1976"
2624,Ricardo Funch,"5' 10""",170 lbs.,"76""",Southpaw,"Aug 14, 1980"
2625,Ricardo Lamas,"5' 8""",145 lbs.,"71""",Orthodox,"May 21, 1982"
2626,Ricardo Morais,"6' 8""",270 lbs.,"72""",Orthodox,"Feb 26, 1967"
2627,Ricardo Palacios,"5' 6""",145 lbs.,"72""",Orthodox,"Jul 05, 1987"
2628,Ricardo Prasel,"6' 9""",242 lbs.,"72""",Orthodox,"Jun 02, 1990"
2629,Ricardo Ramos,"5' 9""",135 lbs.,"72""",Orthodox,"Aug 01, 1995"
2630,Ricardo Romero,"6' 0""",205 lbs.,"76""",Orthodox,"Apr 15, 1978"
2631,Ricco Rodriguez,"6' 4""",265 lbs.,"72""",Orthodox,"Aug 19, 1977"
2632,Rich Attonito,"5' 10""",170 lbs.,"72""",Orthodox,"Jun 16, 1977"
2633,Rich Bouphanouvong,"5' 7""",170 lbs.,"72""",Southpaw,"Mar 31, 1976"
2634,Rich Clementi,"5' 9""",155 lbs.,"72""",Southpaw,"Mar 31, 1976"
2635,Rich Franklin,"6' 1""",185 lbs.,"75""",Southpaw,"Oct 05, 1974"
2636,Richard Crunkilton,"5' 7""",155 lbs.,"82""",Orthodox,"Nov 25, 1979"
2637,Richard Dalton,"6' 1""",205 lbs.,"82""",Orthodox,"May 08, 1975"
2638,Richard Odoms,"6' 5""",265 lbs.,"82""",Orthodox,"May 08, 1975"
2639,Richard Walsh,"6' 0""",170 lbs.,"73""",Orthodox,"Dec 01, 1988"
2640,Richardson Moreira,"6' 2""",185 lbs.,"72""",Orthodox,"Mar 31, 1984"
2641,Richie Hightower,"5' 8""",170 lbs.,"67""",Orthodox,"Nov 26, 1974"
2642,Richie Santiago,"5' 7""",135 lbs.,"67""",Southpaw,"Oct 10, 1992"
2643,Richie Smullen,"5' 9""",155 lbs.,"68""",Orthodox,"Aug 17, 1991"
2644,Richie Vaculik,"5' 6""",125 lbs.,"69""",Orthodox,"Jun 19, 1983"
2645,Rick Davis,"5' 9""",155 lbs.,"70""",Orthodox,"Apr 12, 1989"
2646,Rick Glenn,"6' 0""",145 lbs.,"70""",Southpaw,"Apr 12, 1989"
2647,Rick Roufus,"6' 0""",207 lbs.,"71""",Southpaw,"Aug 28, 1984"
2648,Rick Story,"5' 9""",170 lbs.,"71""",Southpaw,"Aug 28, 1984"
2649,Rickson Gracie,"5' 10""",185 lbs.,"77""",Switch,"Nov 20, 1958"
2650,Ricky Johnson,"5' 8""",145 lbs.,"77""",Orthodox,"Jun 29, 1983"
2651,Ricky Legere Jr.,"5' 8""",170 lbs.,"77""",Switch,"Jun 29, 1983"
2652,Ricky Rainey,"6' 1""",170 lbs.,"77""",Switch,"Jun 29, 1983"
2653,Ricky Simon,"5' 6""",135 lbs.,"69""",Orthodox,"Aug 31, 1992"
2654,Ricky Turcios,"5' 9""",135 lbs.,"71""",Orthodox,"Jun 05, 1993"
2655,Rico Altamirano,"5' 10""",170 lbs.,"71""",Orthodox,"Oct 12, 1986"
2656,Rico DiSciullo,"5' 8""",135 lbs.,"71""",Orthodox,"Oct 12, 1986"
2657,Rico Farrington,"6' 4""",170 lbs.,"73""",Southpaw,"Jun 19, 1989"
2658,Riki Fukuda,"6' 0""",185 lbs.,"73""",Southpaw,"Jan 06, 1981"
2659,Rilley Dutro,"5' 8""",125 lbs.,"70""",Orthodox,"Sep 03, 1987"
2660,Rin Nakai,"5' 1""",135 lbs.,"60""",Orthodox,"Oct 22, 1986"
2661,Roan Carneiro,"5' 11""",170 lbs.,"74""",Orthodox,"Jun 02, 1978"
2662,Rob Broughton,"6' 2""",265 lbs.,"74""",Orthodox,"Mar 03, 1983"
2663,Rob Emerson,"5' 9""",155 lbs.,"70""",Orthodox,"Jul 30, 1981"
2664,Rob Font,"5' 8""",135 lbs.,"71""",Orthodox,"Jun 25, 1987"
2665,Rob Kimmons,"5' 10""",185 lbs.,"73""",Orthodox,"Jan 30, 1981"
2666,Rob MacDonald,"6' 3""",205 lbs.,"78""",Orthodox,"Sep 05, 1978"
2667,Rob McCullough,"5' 9""",155 lbs.,"69""",Orthodox,"May 26, 1977"
2668,Rob Sinclair,"5' 8""",155 lbs.,"69""",Southpaw,"Feb 20, 1980"
2669,Rob Whiteford,"5' 9""",145 lbs.,"69""",Southpaw,"Apr 12, 1983"
2670,Rob Wilkinson,"6' 3""",185 lbs.,"80""",Orthodox,"Feb 22, 1992"
2671,Rob Yundt,"6' 1""",185 lbs.,"74""",Orthodox,"May 05, 1980"
2672,Robbie Lawler,"5' 11""",170 lbs.,"74""",Southpaw,"Mar 20, 1982"
2673,Robert Breslin,"5' 11""",155 lbs.,"78""",Orthodox,"Oct 05, 1981"
2674,Robert Densley,"5' 9""",155 lbs.,"78""",Orthodox,"Oct 05, 1981"
2675,Robert Drysdale,"6' 3""",205 lbs.,"78""",Orthodox,"Oct 05, 1981"
2676,Robert Lucarelli,"6' 2""",245 lbs.,"71""",Orthodox,"Mar 14, 1986"
2677,Robert Peralta,"5' 8""",145 lbs.,"71""",Orthodox,"Mar 14, 1986"
2678,Robert Whittaker,"6' 0""",185 lbs.,"73""",Orthodox,"Dec 20, 1990"
2679,Roberta Rovel,"5' 8""",145 lbs.,"66""",Orthodox,"Mar 05, 1986"
2680,Roberto Sanchez,"5' 6""",125 lbs.,"66""",Orthodox,"Mar 05, 1986"
2681,Roberto Traven,"6' 3""",227 lbs.,"68""",Orthodox,"Sep 16, 1968"
2682,Rocky Lee,"5' 9""",145 lbs.,"68""",Orthodox,"Apr 08, 1987"
2683,Rocky Long,"6' 0""",145 lbs.,"72""",Southpaw,"Feb 18, 1978"
2684,Rodney Faverus,"6' 0""",215 lbs.,"72""",Southpaw,"Nov 21, 1981"
2685,Rodney Wallace,"5' 9""",205 lbs.,"72""",Switch,"Nov 21, 1981"
2686,Rodolfo Marques Diniz,"5' 6""",135 lbs.,"66""",Orthodox,"Jan 23, 1984"
2687,Rodolfo Rubio,"5' 5""",145 lbs.,"66""",Orthodox,"Jan 29, 1987"
2688,Rodrigo Damm,"5' 7""",155 lbs.,"71""",Orthodox,"Feb 03, 1980"
2689,Rodrigo Gracie,"6' 0""",183 lbs.,"75""",Orthodox,"Apr 11, 1975"
2690,Rodrigo Gripp de Sousa,"5' 11""",205 lbs.,"75""",Orthodox,"Nov 26, 1992"
2691,Rodrigo Nascimento,"6' 3""",246 lbs.,"75""",Orthodox,"Nov 26, 1992"
2692,Rodrigo Ruas,"5' 10""",185 lbs.,"75""",Orthodox,"Oct 06, 1977"
2693,Rodrigo de Lima,"5' 7""",155 lbs.,"75""",Orthodox,"Mar 12, 1991"
2694,Roger Bowling,"5' 9""",155 lbs.,"68""",Orthodox,"Dec 05, 1982"
2695,Roger Carroll,"5' 10""",170 lbs.,"79""",Orthodox,"Sep 26, 1981"
2696,Roger Gracie,"6' 4""",185 lbs.,"79""",Orthodox,"Sep 26, 1981"
2697,Roger Hollett,"5' 11""",205 lbs.,"70""",Orthodox,"Oct 08, 1978"
2698,Roger Huerta,"5' 9""",155 lbs.,"70""",Orthodox,"May 20, 1983"
2699,Roger Narvaez,"6' 3""",185 lbs.,"79""",Southpaw,"Sep 09, 1983"
2700,Roger Zapata,"5' 11""",170 lbs.,"74""",Southpaw,"May 09, 1986"
2701,Rogerio Bontorin,"5' 6""",125 lbs.,"67""",Orthodox,"Apr 25, 1992"
2702,Rogerio Nogueira,"6' 2""",205 lbs.,"75""",Southpaw,"Jun 02, 1976"
2703,Roland Delorme,"5' 9""",135 lbs.,"71""",Orthodox,"Dec 18, 1983"
2704,Roland Payne,"5' 9""",205 lbs.,"77""",Orthodox,"Nov 22, 1981"
2705,Rolando Delgado,"6' 3""",155 lbs.,"77""",Orthodox,"Nov 22, 1981"
2706,Rolando Dy,"5' 8""",145 lbs.,"69""",Orthodox,"Aug 11, 1990"
2707,Rolando Perez,"5' 8""",135 lbs.,"65""",Orthodox,"Dec 04, 1990"
2708,Roldan Sangcha-an,"5' 4""",125 lbs.,"65""",Orthodox,"Dec 04, 1990"
2709,Rolles Gracie,"6' 4""",242 lbs.,"67""",Orthodox,"Jul 14, 1978"
2710,Roman Dolidze,"6' 3""",205 lbs.,"67""",Orthodox,"Jul 15, 1988"
2711,Roman Kopylov,"6' 0""",185 lbs.,"67""",Orthodox,"May 04, 1991"
2712,Roman Mitichyan,"5' 10""",170 lbs.,"67""",Orthodox,"Sep 04, 1978"
2713,Roman Salazar,"5' 7""",135 lbs.,"67""",Orthodox,"Feb 21, 1988"
2714,Roman Zentsov,"6' 1""",230 lbs.,"75""",Orthodox,"Sep 10, 1973"
2715,Romie Aram,"5' 10""",170 lbs.,"75""",Orthodox,"Dec 02, 1977"
2716,Ron Faircloth,"5' 9""",205 lbs.,"75""",Orthodox,"Aug 16, 1979"
2717,Ron Fields,"6' 2""",200 lbs.,"75""",Orthodox,"Nov 18, 1974"
2718,Ron Henderson,"5' 10""",125 lbs.,"75""",Southpaw,"Jan 25, 1983"
2719,Ron Keslar,"6' 5""",185 lbs.,"75""",Southpaw,"Jan 25, 1983"
2720,Ron Sparks,"6' 5""",265 lbs.,"75""",Southpaw,"Jan 25, 1983"
2721,Ron Stallings,"6' 2""",170 lbs.,"75""",Southpaw,"Jan 25, 1983"
2722,Ron Waterman,"6' 2""",280 lbs.,"68""",Orthodox,"Nov 23, 1965"
2723,Ron van Clief,"5' 10""",190 lbs.,"68""",Orthodox,"Jan 25, 1943"
2724,Ronald Carillo,"5' 11""",125 lbs.,"68""",Orthodox,"Sep 21, 1970"
2725,Ronald Jhun,"5' 11""",170 lbs.,"68""",Orthodox,"Sep 21, 1970"
2726,Ronaldo Candido,"5' 6""",125 lbs.,"68""",Southpaw,"Apr 24, 1989"
2727,Ronda Rousey,"5' 7""",135 lbs.,"68""",Orthodox,"Feb 01, 1987"
2728,Ronny Markes,"6' 1""",185 lbs.,"75""",Orthodox,"Apr 21, 1988"
2729,Rony Jason,"5' 7""",145 lbs.,"70""",Orthodox,"Mar 21, 1984"
2730,Rony Sefo,"5' 9""",225 lbs.,"73""",Orthodox,"Aug 13, 1975"
2731,Ronys Torres,"5' 7""",155 lbs.,"73""",Orthodox,"Aug 13, 1975"
2732,Roosevelt Roberts,"6' 2""",155 lbs.,"73""",Orthodox,"Feb 11, 1994"
2733,Rory MacDonald,"6' 0""",170 lbs.,"76""",Orthodox,"Jul 22, 1989"
2734,Rory Markham,"6' 0""",170 lbs.,"71""",Orthodox,"Mar 25, 1982"
2735,Rory Singer,"6' 2""",185 lbs.,"77""",Orthodox,"May 28, 1976"
2736,Rose Namajunas,"5' 5""",115 lbs.,"65""",Orthodox,"Jun 29, 1992"
2737,Roshaun Jones,"5' 8""",135 lbs.,"63""",Orthodox,"Jul 16, 1977"
2738,Rosi Sexton,"5' 3""",135 lbs.,"63""",Orthodox,"Jul 16, 1977"
2739,Ross Ebanez,"5' 9""",154 lbs.,"69""",Southpaw,"May 18, 1975"
2740,Ross Pearson,"5' 8""",155 lbs.,"69""",Orthodox,"Sep 26, 1984"
2741,Ross Pointon,"5' 8""",170 lbs.,"72""",Orthodox,"Feb 18, 1980"
2742,Rostem Akman,"5' 10""",170 lbs.,"72""",Switch,"Dec 19, 1991"
2743,Rousimar Palhares,"5' 8""",170 lbs.,"71""",Orthodox,"Feb 26, 1980"
2744,Roxanne Modafferi,"5' 7""",125 lbs.,"69""",Orthodox,"Sep 24, 1982"
2745,Roy Boughton,"6' 0""",205 lbs.,"72""",Orthodox,"Oct 26, 1983"
2746,Roy Jones,"6' 0""",205 lbs.,"72""",Orthodox,"Oct 26, 1983"
2747,Roy Nelson,"6' 0""",263 lbs.,"72""",Orthodox,"Jun 20, 1976"
2748,Royce Alger,"5' 10""",199 lbs.,"67""",Orthodox,"Dec 12, 1966"
2749,Royce Gracie,"6' 1""",175 lbs.,"67""",Southpaw,"Dec 12, 1966"
2750,Royler Gracie,"5' 8""",150 lbs.,"67""",Southpaw,"Dec 06, 1965"
2751,Royston Wee,"5' 7""",135 lbs.,"67""",Orthodox,"Nov 15, 1986"
2752,Ruan Potts,"6' 2""",247 lbs.,"75""",Orthodox,"Feb 23, 1978"
2753,Ruben Villareal,"6' 4""",265 lbs.,"78""",Orthodox,"May 01, 1970"
2754,Rubens Xavier,"6' 3""",220 lbs.,"78""",Orthodox,"Apr 09, 1976"
2755,Rubin Williams,"6' 1""",185 lbs.,"78""",Orthodox,"Apr 09, 1976"
2756,Rudy Bears,"5' 11""",170 lbs.,"78""",Southpaw,"Aug 16, 1971"
2757,Rudyard Moncayo,"5' 10""",195 lbs.,"78""",Orthodox,"Aug 16, 1971"
2758,Rulon Gardner,"6' 3""",265 lbs.,"78""",Orthodox,"Aug 16, 1971"
2759,Ruslan Magomedov,"6' 3""",242 lbs.,"78""",Orthodox,"Nov 26, 1986"
2760,Russell Doane,"5' 7""",135 lbs.,"70""",Orthodox,"Aug 13, 1986"
2761,Russell Patrick,"5' 9""",145 lbs.,"73""",Orthodox,"Nov 04, 1986"
2762,Rustam Khabilov,"5' 8""",155 lbs.,"73""",Orthodox,"Nov 04, 1986"
2763,Ryan Bader,"6' 2""",205 lbs.,"74""",Orthodox,"Jun 07, 1983"
2764,Ryan Bastianelli,"5' 5""",135 lbs.,"68""",Orthodox,"Aug 25, 1989"
2765,Ryan Benoit,"5' 5""",125 lbs.,"68""",Orthodox,"Aug 25, 1989"
2766,Ryan Couture,"5' 10""",155 lbs.,"75""",Orthodox,"Aug 27, 1982"
2767,Ryan Diaz,"5' 9""",145 lbs.,"71""",Orthodox,"Aug 14, 1974"
2768,Ryan Gracie,"5' 9""",200 lbs.,"71""",Orthodox,"Aug 14, 1974"
2769,Ryan Hall,"5' 10""",155 lbs.,"71""",Orthodox,"Feb 22, 1985"
2770,Ryan Hayes,"6' 1""",155 lbs.,"76""",Orthodox,"Jul 20, 1983"
2771,Ryan Healy,"6' 1""",155 lbs.,"76""",Orthodox,"Jul 20, 1983"
2772,Ryan Janes,"6' 3""",185 lbs.,"76""",Orthodox,"Aug 22, 1981"
2773,Ryan Jensen,"6' 1""",185 lbs.,"76""",Orthodox,"Sep 20, 1977"
2774,Ryan Jimmo,"6' 1""",205 lbs.,"73""",Orthodox,"Nov 27, 1981"
2775,Ryan Keenan,"5' 10""",170 lbs.,"74""",Southpaw,"Jun 15, 1985"
2776,Ryan LaFlare,"6' 1""",170 lbs.,"74""",Southpaw,"Oct 01, 1983"
2777,Ryan Larson,"5' 11""",170 lbs.,"71""",Switch,"Dec 30, 1980"
2778,Ryan MacDonald,"5' 11""",135 lbs.,"71""",Switch,"Mar 18, 1993"
2779,Ryan Madigan,"6' 0""",170 lbs.,"79""",Orthodox,"Sep 27, 1986"
2780,Ryan McGillivray,"5' 11""",170 lbs.,"79""",Orthodox,"Sep 27, 1986"
2781,Ryan McGivern,"6' 0""",185 lbs.,"79""",Orthodox,"Jan 17, 1980"
2782,Ryan Parker,"6' 3""",235 lbs.,"79""",Southpaw,"Jul 16, 1978"
2783,Ryan Quinn,"5' 8""",145 lbs.,"79""",Orthodox,"Jul 16, 1978"
2784,Ryan Roberts,"5' 6""",155 lbs.,"79""",Orthodox,"Jul 16, 1978"
2785,Ryan Spann,"6' 5""",205 lbs.,"79""",Orthodox,"Aug 24, 1991"
2786,Ryan Stonitsch,"5' 9""",170 lbs.,"70""",Southpaw,"Feb 03, 1977"
2787,Ryan Thomas,"6' 0""",170 lbs.,"70""",Orthodox,"Nov 05, 1984"
2788,Ryan Tobar,"5' 9""",155 lbs.,"70""",Orthodox,"Oct 08, 1976"
2789,Ryo Chonan,"5' 9""",170 lbs.,"70""",Orthodox,"Oct 08, 1976"
2790,Ryo Kawamura,"5' 11""",205 lbs.,"72""",Orthodox,"Jun 29, 1981"
2791,Ryuichi Murata,"5' 8""",183 lbs.,"72""",Orthodox,"Apr 17, 1976"
2792,Ryuki Ueyama,"5' 11""",180 lbs.,"72""",Southpaw,"Apr 17, 1976"
2793,Ryuta Sakurai,"5' 7""",183 lbs.,"72""",Orthodox,"Jun 07, 1983"
2794,Saad Awad,"5' 11""",155 lbs.,"72""",Orthodox,"Jun 07, 1983"
2795,Sabah Homasi,"6' 0""",170 lbs.,"72""",Orthodox,"Oct 19, 1988"
2796,Sabina Mazo,"5' 7""",125 lbs.,"70""",Orthodox,"Mar 25, 1997"
2797,Saeed Hosseini,"6' 0""",170 lbs.,"71""",Orthodox,"Mar 01, 1996"
2798,Sage Northcutt,"6' 0""",170 lbs.,"71""",Orthodox,"Mar 01, 1996"
2799,Sai Wang,"6' 0""",170 lbs.,"72""",Southpaw,"Jan 14, 1986"
2800,Said Nurmagomedov,"5' 8""",135 lbs.,"70""",Orthodox,"Apr 05, 1992"
2801,Sako Chivitchian,"5' 11""",155 lbs.,"72""",Orthodox,"Mar 11, 1984"
2802,Salim Touahri,"5' 10""",170 lbs.,"72""",Orthodox,"Sep 28, 1989"
2803,Salvador Becerra,"5' 9""",155 lbs.,"75""",Orthodox,"Feb 05, 1985"
2804,Salvador Woods,"5' 11""",170 lbs.,"75""",Orthodox,"Feb 05, 1985"
2805,Sam Adkins,"6' 3""",225 lbs.,"75""",Orthodox,"Apr 26, 1965"
2806,Sam Alvey,"6' 2""",205 lbs.,"75""",Southpaw,"May 06, 1986"
2807,Sam Fulton,"6' 2""",205 lbs.,"67""",Orthodox,"May 03, 1967"
2808,Sam Greco,"6' 2""",205 lbs.,"67""",Orthodox,"May 03, 1967"
2809,Sam Hoger,"6' 2""",205 lbs.,"67""",Orthodox,"Jun 28, 1980"
2810,Sam Liera,"6' 2""",170 lbs.,"67""",Orthodox,"Feb 01, 1986"
2811,Sam Oropeza,"6' 2""",170 lbs.,"67""",Orthodox,"Feb 01, 1986"
2812,Sam Sicilia,"5' 8""",145 lbs.,"67""",Orthodox,"Feb 01, 1986"
2813,Sam Spengler,"5' 11""",185 lbs.,"70""",Orthodox,"Apr 23, 1984"
2814,Sam Stout,"5' 9""",155 lbs.,"70""",Orthodox,"Apr 23, 1984"
2815,Sam Watford,"5' 10""",155 lbs.,"73""",Orthodox,"Sep 28, 1981"
2816,Sammy Morgan,"5' 10""",170 lbs.,"73""",Orthodox,"Sep 28, 1981"
2817,Samy Schiavo,"5' 8""",155 lbs.,"73""",Orthodox,"Dec 24, 1975"
2818,Sanae Kikuta,"5' 9""",200 lbs.,"73""",Orthodox,"Sep 10, 1971"
2819,Santiago Ponzinibbio,"6' 0""",170 lbs.,"73""",Orthodox,"Sep 26, 1986"
2820,Saparbeg Safarov,"6' 1""",205 lbs.,"78""",Orthodox,"Oct 14, 1986"
2821,Sara McMann,"5' 6""",135 lbs.,"66""",Orthodox,"Sep 24, 1980"
2822,Sarah D'alelio,"5' 7""",145 lbs.,"69""",Southpaw,"Dec 13, 1980"
2823,Sarah Frota,"5' 6""",115 lbs.,"69""",Southpaw,"Apr 14, 1987"
2824,Sarah Kaufman,"5' 5""",135 lbs.,"67""",Orthodox,"Sep 20, 1985"
2825,Sarah Moras,"5' 7""",135 lbs.,"67""",Orthodox,"Apr 30, 1988"
2826,Sarah Payant,"5' 4""",115 lbs.,"75""",Orthodox,"Feb 04, 1980"
2827,Satoru Kitaoka,"5' 6""",154 lbs.,"75""",Orthodox,"Feb 04, 1980"
2828,Satoshi Honma,"6' 1""",205 lbs.,"75""",Orthodox,"May 19, 1968"
2829,Satoshi Ishii,"5' 11""",240 lbs.,"75""",Orthodox,"Dec 19, 1986"
2830,Saul Elizondo,"5' 7""",135 lbs.,"75""",Southpaw,"Jul 17, 1985"
2831,Scott Adams,"6' 0""",225 lbs.,"75""",Southpaw,"May 20, 1988"
2832,Scott Askham,"6' 3""",185 lbs.,"75""",Southpaw,"May 20, 1988"
2833,Scott Baker,"6' 0""",210 lbs.,"69""",Orthodox,"Apr 26, 1965"
2834,Scott Bessac,"6' 4""",245 lbs.,"69""",Orthodox,"Apr 26, 1965"
2835,Scott Bills,"5' 10""",170 lbs.,"69""",Orthodox,"Apr 26, 1965"
2836,Scott Carson,"6' 2""",215 lbs.,"69""",Orthodox,"Apr 26, 1965"
2837,Scott Ettling,"5' 11""",135 lbs.,"69""",Orthodox,"Apr 26, 1965"
2838,Scott Ferrozzo,"5' 11""",323 lbs.,"69""",Orthodox,"Apr 26, 1965"
2839,Scott Fiedler,"6' 4""",235 lbs.,"69""",Orthodox,"Apr 14, 1972"
2840,Scott Graham,"6' 4""",185 lbs.,"69""",Orthodox,"Apr 14, 1972"
2841,Scott Harper,"6' 0""",185 lbs.,"69""",Orthodox,"Apr 14, 1972"
2842,Scott Holtzman,"5' 9""",155 lbs.,"69""",Orthodox,"Sep 30, 1983"
2843,Scott Jorgensen,"5' 5""",135 lbs.,"66""",Orthodox,"Sep 17, 1982"
2844,Scott Junk,"6' 1""",265 lbs.,"70""",Orthodox,"Dec 17, 1978"
2845,Scott Lighty,"6' 2""",205 lbs.,"70""",Orthodox,"Oct 15, 1978"
2846,Scott McAfee,"5' 8""",155 lbs.,"70""",Orthodox,"Aug 23, 1983"
2847,Scott McDonald,"5' 10""",210 lbs.,"70""",Orthodox,"Mar 15, 1973"
2848,Scott Morris,"5' 10""",210 lbs.,"70""",Orthodox,"Mar 15, 1973"
